year	stem	qidx	primary_unit	theme	module	matched_units	competencies	level	note
2012	shanghai_science	14	相等关系与不等关系	预备知识	必修	相等关系与不等关系;立体几何初步	数学运算;逻辑推理;直观想象	水平1-2	
2012	shanghai_science	15	复数	几何与代数	必修	复数;计数原理	数学运算;数学抽象;逻辑推理	水平1-2	
2012	shanghai_science	16	三角函数	函数	必修	三角函数	数学运算;直观想象	水平1-2	
2012	shanghai_science	17	概率	概率与统计	选择性必修	概率;相等关系与不等关系	数据分析;数学运算;逻辑推理	水平2-3	
2012	shanghai_science	18	三角函数	函数	必修	三角函数	数学运算;直观想象	水平1-2	
2012	shanghai_science	19	立体几何初步	几何与代数	必修	立体几何初步;复数;直线与圆	直观想象;数学运算;数学抽象	水平1-2	
2012	shanghai_science	20	函数概念与性质	函数	必修	函数概念与性质;三角函数;复数	数学抽象;数学运算;直观想象	水平1-2	
2012	shanghai_science	21	圆锥曲线	几何与代数	选择性必修	圆锥曲线;平面向量;复数;直线与圆	直观想象;数学运算;逻辑推理;数学抽象	水平2-3	
2012	shanghai_science	22	圆锥曲线	几何与代数	选择性必修	圆锥曲线;直线与圆;平面向量;复数;立体几何初步;空间向量与立体几何	直观想象;数学运算;逻辑推理	水平2-3	
2012	shanghai_science	23	数列	函数	选择性必修	数列;平面向量;常用逻辑用语;复数	逻辑推理;数学运算;直观想象;数学抽象	水平2-3	
2012	shanghai_spring	1	集合	预备知识	必修	集合	数学抽象;数学运算	水平1-2	
2012	shanghai_spring	2	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2012	shanghai_spring	3	圆锥曲线	几何与代数	选择性必修	圆锥曲线;平面向量	直观想象;数学运算;逻辑推理	水平2-3	
2012	shanghai_spring	4	复数	几何与代数	必修	复数	数学运算;数学抽象	水平1-2	
2012	shanghai_spring	5	三角函数	函数	必修	三角函数;相等关系与不等关系;函数概念与性质	数学运算;直观想象;逻辑推理;数学抽象	水平1-2	
2012	shanghai_spring	6	幂函数、指数函数、对数函数	函数	必修	幂函数、指数函数、对数函数	数学运算;数学抽象	水平1-2	
2012	shanghai_spring	7	计数原理	概率与统计	选择性必修	计数原理	逻辑推理;数学运算	水平2-3	
2012	shanghai_spring	8	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2012	shanghai_spring	9	相等关系与不等关系	预备知识	必修	相等关系与不等关系;幂函数、指数函数、对数函数	数学运算;逻辑推理;数学抽象	水平1-2	
2012	shanghai_spring	10	复数	几何与代数	必修	复数	数学运算;数学抽象	水平1-2	
2012	shanghai_spring	11	概率	概率与统计	选择性必修	概率	数据分析;数学运算;逻辑推理	水平2-3	
2012	shanghai_spring	12	相等关系与不等关系	预备知识	必修	相等关系与不等关系	数学运算;逻辑推理	水平1-2	
2012	shanghai_spring	13	数列	函数	选择性必修	数列;相等关系与不等关系;计数原理	逻辑推理;数学运算	水平2-3	
2012	shanghai_spring	14	矩阵与变换	几何与代数	选修	矩阵与变换	数学运算;数学抽象	水平3	
2012	shanghai_spring	15	圆锥曲线	几何与代数	选择性必修	圆锥曲线;直线与圆	直观想象;数学运算;逻辑推理	水平2-3	
2012	shanghai_spring	16	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2012	shanghai_spring	17	立体几何初步	几何与代数	必修	立体几何初步;直线与圆	直观想象;数学运算	水平1-2	
2012	shanghai_spring	18	常用逻辑用语	预备知识	必修	常用逻辑用语;三角函数;平面向量;直线与圆	逻辑推理;数学抽象;数学运算;直观想象	水平1-2	
2012	shanghai_spring	19	立体几何初步	几何与代数	必修	立体几何初步;三角函数;复数;直线与圆	直观想象;数学运算;数学抽象	水平1-2	
2012	shanghai_spring	20	相等关系与不等关系	预备知识	必修	相等关系与不等关系;复数;计数原理	数学运算;逻辑推理;数学抽象	水平1-2	
2012	shanghai_spring	21	圆锥曲线	几何与代数	选择性必修	圆锥曲线;平面向量;复数;直线与圆	直观想象;数学运算;逻辑推理;数学抽象	水平2-3	
2012	shanghai_spring	22	数列	函数	选择性必修	数列;复数;计数原理	逻辑推理;数学运算;数学抽象	水平2-3	
2012	shanghai_spring	23	三角函数	函数	必修	三角函数;平面向量;相等关系与不等关系;集合;函数概念与性质;复数;直线与圆	数学运算;直观想象;逻辑推理	水平1-2	
2013	shanghai_liberal	1	相等关系与不等关系	预备知识	必修	相等关系与不等关系;幂函数、指数函数、对数函数	数学运算;逻辑推理;数学抽象	水平1-2	
2013	shanghai_liberal	2	数列	函数	选择性必修	数列;计数原理	逻辑推理;数学运算	水平2-3	
2013	shanghai_liberal	3	复数	几何与代数	必修	复数	数学运算;数学抽象	水平1-2	
2013	shanghai_liberal	4	矩阵与变换	几何与代数	选修	矩阵与变换	数学运算;数学抽象	水平3	
2013	shanghai_liberal	5	三角函数	函数	必修	三角函数;相等关系与不等关系;直线与圆	数学运算;直观想象;逻辑推理	水平1-2	
2013	shanghai_liberal	6	统计	概率与统计	选择性必修	统计	数据分析;数学建模	水平2-3	
2013	shanghai_liberal	7	计数原理	概率与统计	选择性必修	计数原理;数列	逻辑推理;数学运算	水平2-3	
2013	shanghai_liberal	8	幂函数、指数函数、对数函数	函数	必修	幂函数、指数函数、对数函数;函数概念与性质	数学运算;数学抽象	水平1-2	
2013	shanghai_liberal	9	三角函数	函数	必修	三角函数;直线与圆	数学运算;直观想象	水平1-2	
2013	shanghai_liberal	10	立体几何初步	几何与代数	必修	立体几何初步;直线与圆;三角函数	直观想象;数学运算	水平1-2	
2013	shanghai_liberal	11	概率	概率与统计	选择性必修	概率;计数原理	数据分析;数学运算;逻辑推理	水平2-3	
2013	shanghai_liberal	12	圆锥曲线	几何与代数	选择性必修	圆锥曲线;空间向量与立体几何;直线与圆	直观想象;数学运算;逻辑推理	水平2-3	
2013	shanghai_liberal	13	相等关系与不等关系	预备知识	必修	相等关系与不等关系	数学运算;逻辑推理	水平1-2	
2013	shanghai_liberal	14	平面向量	几何与代数	必修	平面向量;相等关系与不等关系	数学运算;直观想象;逻辑推理	水平1-2	
2013	shanghai_liberal	15	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2013	shanghai_liberal	16	集合	预备知识	必修	集合	数学抽象;数学运算	水平1-2	
2013	shanghai_liberal	17	常用逻辑用语	预备知识	必修	常用逻辑用语;幂函数、指数函数、对数函数	逻辑推理;数学抽象;数学运算	水平1-2	
2013	shanghai_liberal	18	圆锥曲线	几何与代数	选择性必修	圆锥曲线;相等关系与不等关系;微积分（选修）;数列;直线与圆;计数原理	直观想象;数学运算;逻辑推理;数学抽象	水平2-3	
2013	shanghai_liberal	19	立体几何初步	几何与代数	必修	立体几何初步;直线与圆	直观想象;数学运算	水平1-2	
2013	shanghai_liberal	20	相等关系与不等关系	预备知识	必修	相等关系与不等关系;常用逻辑用语;一元函数导数及其应用;复数;计数原理;数学建模与应用	数学运算;逻辑推理;数学抽象	水平1-2	
2013	shanghai_liberal	21	函数概念与性质	函数	必修	函数概念与性质;三角函数;平面向量;复数	数学抽象;数学运算;直观想象	水平1-2	
2013	shanghai_liberal	22	数列	函数	选择性必修	数列;常用逻辑用语;函数概念与性质;复数;计数原理	逻辑推理;数学运算;数学抽象	水平2-3	
2013	shanghai_liberal	23	圆锥曲线	几何与代数	选择性必修	圆锥曲线;直线与圆;常用逻辑用语;复数;空间向量与立体几何	直观想象;数学运算;逻辑推理;数学抽象	水平2-3	
2013	shanghai_science	1	微积分（选修）	函数	选修	微积分（选修）	数学运算;数学抽象	水平3	
2013	shanghai_science	2	复数	几何与代数	必修	复数;计数原理	数学运算;数学抽象;逻辑推理	水平1-2	
2013	shanghai_science	3	矩阵与变换	几何与代数	选修	矩阵与变换	数学运算;数学抽象	水平3	
2013	shanghai_science	4	三角函数	函数	必修	三角函数;常用逻辑用语;直线与圆	数学运算;直观想象;逻辑推理;数学抽象	水平1-2	
2013	shanghai_science	5	计数原理	概率与统计	选择性必修	计数原理	逻辑推理;数学运算	水平2-3	
2013	shanghai_science	6	幂函数、指数函数、对数函数	函数	必修	幂函数、指数函数、对数函数;函数概念与性质	数学运算;数学抽象	水平1-2	
2013	shanghai_science	7	参数方程与极坐标	几何与代数	选择性必修	参数方程与极坐标;三角函数;平面向量;空间向量与立体几何	数学运算;直观想象	水平2-3	
2013	shanghai_science	8	概率	概率与统计	选择性必修	概率;常用逻辑用语;计数原理	数据分析;数学运算;逻辑推理;数学抽象	水平2-3	
2013	shanghai_science	9	圆锥曲线	几何与代数	选择性必修	圆锥曲线;空间向量与立体几何;直线与圆	直观想象;数学运算;逻辑推理	水平2-3	
2013	shanghai_science	10	数列	函数	选择性必修	数列;概率;统计	逻辑推理;数学运算;数据分析;数学建模	水平2-3	
2013	shanghai_science	11	三角函数	函数	必修	三角函数	数学运算;直观想象	水平1-2	
2013	shanghai_science	12	函数概念与性质	函数	必修	函数概念与性质;常用逻辑用语;相等关系与不等关系	数学抽象;数学运算;逻辑推理	水平1-2	
2013	shanghai_science	13	立体几何初步	几何与代数	必修	立体几何初步;直线与圆	直观想象;数学运算	水平1-2	
2013	shanghai_science	14	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2013	shanghai_science	15	集合	预备知识	必修	集合	数学抽象;数学运算	水平1-2	
2013	shanghai_science	16	常用逻辑用语	预备知识	必修	常用逻辑用语	逻辑推理;数学抽象	水平1-2	
2013	shanghai_science	17	矩阵与变换	几何与代数	选修	矩阵与变换;数列;集合;计数原理	数学运算;数学抽象;逻辑推理	水平3	
2013	shanghai_science	18	相等关系与不等关系	预备知识	必修	相等关系与不等关系;平面向量;直线与圆	数学运算;逻辑推理;直观想象	水平1-2	
2013	shanghai_science	19	立体几何初步	几何与代数	必修	立体几何初步;空间向量与立体几何;直线与圆	直观想象;数学运算	水平1-2	
2013	shanghai_science	20	常用逻辑用语	预备知识	必修	常用逻辑用语;相等关系与不等关系;复数;计数原理;数学建模与应用	逻辑推理;数学抽象;数学运算	水平1-2	
2013	shanghai_science	21	三角函数	函数	必修	三角函数;相等关系与不等关系;常用逻辑用语;函数概念与性质;一元函数导数及其应用;复数	数学运算;直观想象;逻辑推理;数学抽象	水平1-2	
2013	shanghai_science	22	圆锥曲线	几何与代数	选择性必修	圆锥曲线;直线与圆;常用逻辑用语;复数	直观想象;数学运算;逻辑推理;数学抽象	水平2-3	
2013	shanghai_science	23	数列	函数	选择性必修	数列;常用逻辑用语;函数概念与性质;复数;计数原理	逻辑推理;数学运算;数学抽象	水平2-3	
2013	shanghai_spring	1	幂函数、指数函数、对数函数	函数	必修	幂函数、指数函数、对数函数;函数概念与性质	数学运算;数学抽象	水平1-2	
2013	shanghai_spring	2	幂函数、指数函数、对数函数	函数	必修	幂函数、指数函数、对数函数	数学运算;数学抽象	水平1-2	
2013	shanghai_spring	3	圆锥曲线	几何与代数	选择性必修	圆锥曲线	直观想象;数学运算;逻辑推理	水平2-3	
2013	shanghai_spring	4	三角函数	函数	必修	三角函数;相等关系与不等关系	数学运算;直观想象;逻辑推理	水平1-2	
2013	shanghai_spring	5	平面向量	几何与代数	必修	平面向量	数学运算;直观想象	水平1-2	
2013	shanghai_spring	6	三角函数	函数	必修	三角函数;相等关系与不等关系	数学运算;直观想象;逻辑推理	水平1-2	
2013	shanghai_spring	7	复数	几何与代数	必修	复数	数学运算;数学抽象	水平1-2	
2013	shanghai_spring	8	三角函数	函数	必修	三角函数	数学运算;直观想象	水平1-2	
2013	shanghai_spring	9	立体几何初步	几何与代数	必修	立体几何初步;直线与圆	直观想象;数学运算	水平1-2	
2013	shanghai_spring	10	概率	概率与统计	选择性必修	概率;计数原理	数据分析;数学运算;逻辑推理	水平2-3	
2013	shanghai_spring	11	数列	函数	选择性必修	数列	逻辑推理;数学运算	水平2-3	
2013	shanghai_spring	12	计数原理	概率与统计	选择性必修	计数原理	逻辑推理;数学运算	水平2-3	
2013	shanghai_spring	13	矩阵与变换	几何与代数	选修	矩阵与变换;计数原理	数学运算;数学抽象;逻辑推理	水平3	
2013	shanghai_spring	14	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
2013	shanghai_spring	15	平面向量	几何与代数	必修	平面向量;直线与圆	数学运算;直观想象	水平1-2	
2013	shanghai_spring	16	函数概念与性质	函数	必修	函数概念与性质	数学抽象;数学运算	水平1-2	
